,house_links,house_type,house_price,address,area,bedrooms,parking_space,latitude,longitude
774,https://loft.com.br/imovel/apartamento-alameda-lorena-jardim-america-sao-paulo-1-quarto-28m2/1mrfast,Apartamento,450000,"Alameda Lorena, Jardim América",28,1,1,-23.5669903,-46.6622532
775,https://loft.com.br/imovel/apartamento-alameda-ministro-rocha-azevedo-jardim-america-sao-paulo-2-quartos-85m2/1ppbhlq,Apartamento,1150000,"Alameda Ministro Rocha Azevedo, Jardim América",85,2,1,-23.5629356,-46.6609815
776,https://loft.com.br/imovel/apartamento-alameda-tiete-jardim-america-sao-paulo-3-quartos-176m2/1ps2sde,Apartamento,2250000,"Alameda Tietê, Jardim América",176,3,1,-23.5607196,-46.6670464
777,https://loft.com.br/imovel/apartamento-alameda-lorena-jardim-america-sao-paulo-3-quartos-270m2/1qxu4fe,Apartamento,6600000,"Alameda Lorena, Jardim América",270,3,3,-23.5617831,-46.6682676
778,https://loft.com.br/imovel/apartamento-rua-oscar-freire-jardim-america-sao-paulo-2-quartos-92m2/1r28u40,Apartamento,1246000,"R. Oscar Freire, Jardim América",92,2,1,-23.5612034,-46.6714649
779,https://loft.com.br/imovel/apartamento-rua-peixoto-gomide-jardim-america-sao-paulo-3-quartos-280m2/1r3sct6,Apartamento,3900000,"R. Peixoto Gomide, Jardim América",280,3,2,-23.5687172,-46.6649795
780,https://loft.com.br/imovel/apartamento-alameda-lorena-jardim-america-sao-paulo-3-quartos-223m2/1sj3oqb,Apartamento,3200000,"Alameda Lorena, Jardim América",223,3,3,-23.5662981,-46.6633433
781,https://loft.com.br/imovel/apartamento-rua-bela-cintra-jardim-america-sao-paulo-4-quartos-228m2/1v27jf,Apartamento,2700000,"R. Bela Cintra, Jardim América",228,4,2,-23.5604605,-46.6661151
782,https://loft.com.br/imovel/apartamento-rua-da-consolacao-jardim-america-sao-paulo-3-quartos-110m2/1yngh2j,Apartamento,1400000,"R. da Consolação, Jardim América",110,3,1,-23.557885,-46.6651006
783,https://loft.com.br/imovel/apartamento-rua-oscar-freire-jardim-america-sao-paulo-2-quartos-76m2/2e9ue6,Apartamento,1320000,"R. Oscar Freire, Jardim América",76,2,1,-23.561333,-46.6714017
784,https://loft.com.br/imovel/apartamento-rua-jose-maria-lisboa-jardim-america-sao-paulo-1-quarto-66m2/2gwjv,Apartamento,1510000,"R. José Maria Lisboa, Jardim América",66,1,1,-23.5658172,-46.6603051
785,https://loft.com.br/imovel/apartamento-alameda-lorena-jardim-america-sao-paulo-2-quartos-93m2/4camgo,Apartamento,1390000,"Alameda Lorena, Jardim América",93,2,1,-23.5639647,-46.6652962
786,https://loft.com.br/imovel/apartamento-rua-barao-de-capanema-jardim-america-sao-paulo-3-quartos-230m2/7sa46y,Apartamento,4600000,"R. Barão de Capanema, Jardim América",230,3,2,-23.56803969,-46.66508087
787,https://loft.com.br/imovel/apartamento-alameda-itu-jardim-america-sao-paulo-3-quartos-117m2/7vw5bj,Apartamento,1915000,"Alameda Itu, Jardim América",117,3,1,-23.5623639,-46.6612909
788,https://loft.com.br/imovel/apartamento-rua-peixoto-gomide-jardim-america-sao-paulo-2-quartos-130m2/8swdix,Apartamento,1700000,"R. Peixoto Gomide 1442, Jardim América",130,2,1,-23.5649327,-46.6613882
789,https://loft.com.br/imovel/apartamento-rua-jose-maria-lisboa-jardim-america-sao-paulo-2-quartos-117m2/8w2k0e,Apartamento,2700000,"R. José Maria Lisboa, Jardim América",117,2,2,-23.5658172,-46.6603051
790,https://loft.com.br/imovel/apartamento-alameda-franca-jardim-america-sao-paulo-4-quartos-276m2/ao9mt3,Apartamento,3495000,"Alameda Franca, Jardim América",276,4,3,-23.5619633,-46.663456
791,https://loft.com.br/imovel/apartamento-rua-da-consolacao-jardim-america-sao-paulo-2-quartos-95m2/bcq8oj,Apartamento,1680000,"R. da Consolação, Jardim América",95,2,1,-23.5573903,-46.6645418
792,https://loft.com.br/imovel/apartamento-alameda-jau-jardim-america-sao-paulo-1-quarto-24m2/ev6h6r,Conjugado,420000,"Alameda Jaú, Jardim América",24,1,1,-23.559149,-46.6621006
793,https://loft.com.br/imovel/apartamento-rua-haddock-lobo-jardim-america-sao-paulo-2-quartos-130m2/fe2atd,Triplex,3312000,"R. Haddock Lobo, Jardim América",130,2,3,-23.5618907,-46.6656575
794,https://loft.com.br/imovel/apartamento-alameda-tiete-jardim-america-sao-paulo-3-quartos-220m2/frhkr3,Apartamento,4200000,"Alameda Tietê, Jardim América",220,3,2,-23.560869,-46.6670874
795,https://loft.com.br/imovel/apartamento-rua-jose-maria-lisboa-jardim-america-sao-paulo-2-quartos-117m2/glzbjw,Apartamento,2697000,"R. José Maria Lisboa, Jardim América",117,2,2,-23.5658172,-46.6603051
796,https://loft.com.br/imovel/apartamento-rua-barao-de-capanema-jardim-america-sao-paulo-3-quartos-144m2/mb08al,Apartamento,2500000,"R. Barão de Capanema, Jardim América",144,3,2,-23.5690037,-46.6643918
797,https://loft.com.br/imovel/apartamento-alameda-ministro-rocha-azevedo-jardim-america-sao-paulo-4-quartos-308m2/qrseo5,Apartamento,4800000,"Alameda Ministro Rocha Azevedo, Jardim América",308,4,3,-23.5637306,-46.6618941
798,https://loft.com.br/imovel/apartamento-rua-padre-joao-manuel-jardim-america-sao-paulo-3-quartos-136m2/rc0n3k,Apartamento,2800000,"R. Padre João Manuel, Jardim América",136,3,1,-23.5654806,-46.6655753
799,https://loft.com.br/imovel/apartamento-alameda-itu-jardim-america-sao-paulo-3-quartos-175m2/rtvgh1,Apartamento,1850000,"Alameda Itu, Jardim América",175,3,1,-23.5598033,-46.6644422
800,https://loft.com.br/imovel/apartamento-alameda-santos-jardim-america-sao-paulo-3-quartos-156m2/sdp7q,Apartamento,1354240,"Alameda Santos, Jardim América",156,3,1,-23.5568907,-46.6637872
801,https://loft.com.br/imovel/apartamento-rua-bela-cintra-jardim-america-sao-paulo-2-quartos-102m2/ujlym1,Apartamento,1501000,"R. Bela Cintra, Jardim América",102,2,1,-23.5642732,-46.6701732
802,https://loft.com.br/imovel/apartamento-alameda-itu-jardim-america-sao-paulo-3-quartos-177m2/wb65if,Apartamento,1980000,"Alameda Itu, Jardim América",177,3,2,-23.5623657,-46.6610021
803,https://loft.com.br/imovel/apartamento-rua-da-consolacao-jardim-america-sao-paulo-4-quartos-368m2/wdal0x,Apartamento,7300000,"R. da Consolação, Jardim América",368,4,2,-23.5624332,-46.6702581
804,https://loft.com.br/imovel/apartamento-alameda-franca-jardim-america-sao-paulo-1-quarto-38m2/z0l2du,Apartamento,660000,"Alameda Franca, Jardim América",38,1,1,-23.5585706,-46.66768
805,https://loft.com.br/imovel/apartamento-alameda-jau-jardim-america-sao-paulo-3-quartos-156m2/zpumu2,Apartamento,3300000,"Alameda Jaú, Jardim América",156,3,3,-23.5605137,-46.6615352
806,https://loft.com.br/imovel/apartamento-alameda-jau-jardim-america-sao-paulo-1-quarto-24m2/zy1uzy,Conjugado,410000,"Alameda Jaú, Jardim América",24,1,1,-23.559149,-46.6621006
807,https://loft.com.br/imovel/apartamento-alameda-itu-jardim-america-sao-paulo-3-quartos-172m2/1tuln5l,Apartamento,1892000,"R$ 2.034.000Alameda Itu 745, Jardim América",172,3,2,-23.5630656,-46.6604243
808,https://loft.com.br/imovel/apartamento-alameda-tiete-jardim-america-sao-paulo-2-quartos-115m2/1213kgm,Apartamento,1900000,"Alameda Tietê, Jardim América",115,2,2,-23.5615717,-46.6661631
809,https://loft.com.br/imovel/apartamento-alameda-franca-jardim-america-sao-paulo-3-quartos-181m2/456iw2,Apartamento,2800000,"Alameda Franca, Jardim América",181,3,3,-23.5639835,-46.6611588
810,https://loft.com.br/imovel/apartamento-alameda-ministro-rocha-azevedo-jardim-america-sao-paulo-3-quartos-127m2/s8ma1e,Apartamento,1698000,"Alameda Ministro Rocha Azevedo, Jardim América",127,3,1,-23.5652045,-46.6635359
811,https://loft.com.br/imovel/apartamento-alameda-jau-jardim-america-sao-paulo-1-quarto-24m2/1waah8l,Conjugado,410000,"Alameda Jaú, Jardim América",24,1,1,-23.559149,-46.6621006
812,https://loft.com.br/imovel/apartamento-rua-da-consolacao-jardim-america-sao-paulo-1-quarto-26m2/1aoojl5,Conjugado,367000,"R. da Consolação, Jardim América",26,1,1,-23.5600355,-46.6671196
813,https://loft.com.br/imovel/apartamento-rua-da-consolacao-jardim-america-sao-paulo-1-quarto-26m2/1eexit0,Conjugado,367000,"R. da Consolação, Jardim América",26,1,1,-23.5600355,-46.6671196
814,https://loft.com.br/imovel/apartamento-alameda-jau-jardim-america-sao-paulo-3-quartos-292m2/1ir1u1v,Apartamento,2700000,"Alameda Jaú, Jardim América",292,3,2,-23.5581896,-46.6641969
815,https://loft.com.br/imovel/apartamento-rua-da-consolacao-jardim-america-sao-paulo-4-quartos-262m2/4o3iz0,Apartamento,4300000,"R. da Consolação, Jardim América",262,4,2,-23.5637074,-46.6713924
816,https://loft.com.br/imovel/apartamento-rua-da-consolacao-jardim-america-sao-paulo-1-quarto-26m2/1e5vbd0,Conjugado,367000,"R. da Consolação, Jardim América",26,1,1,-23.5600355,-46.6671196
817,https://loft.com.br/imovel/apartamento-rua-da-consolacao-jardim-america-sao-paulo-1-quarto-57m2/gs7dpi,Conjugado,742000,"R. da Consolação, Jardim América",57,1,1,-23.5600355,-46.6671196
818,https://loft.com.br/imovel/apartamento-alameda-tiete-jardim-america-sao-paulo-3-quartos-165m2/ngg5zn,Apartamento,2350000,"Alameda Tietê, Jardim América",165,3,1,-23.5607196,-46.6670464
819,https://loft.com.br/imovel/apartamento-rua-da-consolacao-jardim-america-sao-paulo-1-quarto-26m2/pbsmtp,Conjugado,367000,"R. da Consolação, Jardim América",26,1,1,-23.5600355,-46.6671196
820,https://loft.com.br/imovel/apartamento-rua-da-consolacao-jardim-america-sao-paulo-1-quarto-26m2/14mcdwg,Conjugado,367000,"R. da Consolação, Jardim América",26,1,1,-23.5600355,-46.6671196
821,https://loft.com.br/imovel/apartamento-alameda-lorena-jardim-america-sao-paulo-1-quarto-28m2/8rcnqz,Apartamento,460000,"Alameda Lorena, Jardim América",28,1,1,-23.5669903,-46.6622532
822,https://loft.com.br/imovel/apartamento-rua-da-consolacao-jardim-america-sao-paulo-1-quarto-26m2/s7eghl,Conjugado,367000,"R. da Consolação, Jardim América",26,1,1,-23.5600355,-46.6671196
823,https://loft.com.br/imovel/apartamento-alameda-jau-jardim-america-sao-paulo-1-quarto-24m2/1bu6bf6,Apartamento,410000,"Alameda Jaú, Jardim América",24,1,1,-23.559149,-46.6621006
824,https://loft.com.br/imovel/apartamento-rua-da-consolacao-jardim-america-sao-paulo-1-quarto-26m2/e2v98x,Conjugado,367000,"R. da Consolação, Jardim América",26,1,1,-23.5600355,-46.6671196
825,https://loft.com.br/imovel/apartamento-rua-da-consolacao-jardim-america-sao-paulo-1-quarto-26m2/goexr0,Conjugado,367000,"R. da Consolação, Jardim América",26,1,1,-23.5600355,-46.6671196
826,https://loft.com.br/imovel/apartamento-rua-da-consolacao-jardim-america-sao-paulo-1-quarto-26m2/1grb1tq,Conjugado,367000,"R. da Consolação, Jardim América",26,1,1,-23.5600355,-46.6671196
827,https://loft.com.br/imovel/apartamento-rua-da-consolacao-jardim-america-sao-paulo-1-quarto-26m2/1az4ddr,Conjugado,367000,"R. da Consolação, Jardim América",26,1,1,-23.5600355,-46.6671196
828,https://loft.com.br/imovel/apartamento-alameda-santos-jardim-america-sao-paulo-3-quartos-72m2/g3jumv,Apartamento,798000,"Alameda Santos, Jardim América",72,3,1,-23.5567156,-46.6636842
829,https://loft.com.br/imovel/apartamento-rua-da-consolacao-jardim-america-sao-paulo-1-quarto-26m2/1jbthdx,Apartamento,367000,"R. da Consolação, Jardim América",26,1,1,-23.5600355,-46.6671196
830,https://loft.com.br/imovel/apartamento-rua-jose-maria-lisboa-jardim-america-sao-paulo-3-quartos-214m2/75tim3,Apartamento,2950000,"R. José Maria Lisboa, Jardim América",214,3,2,-23.5634509,-46.6630612
831,https://loft.com.br/imovel/apartamento-rua-da-consolacao-jardim-america-sao-paulo-1-quarto-57m2/12f9rj1,Conjugado,742000,"R. da Consolação, Jardim América",57,1,1,-23.5600355,-46.6671196
832,https://loft.com.br/imovel/apartamento-rua-jose-maria-lisboa-jardim-america-sao-paulo-2-quartos-128m2/1pit2zf,Apartamento,1980000,"R. José Maria Lisboa, Jardim América",128,2,2,-23.5658172,-46.6603051
833,https://loft.com.br/imovel/apartamento-rua-da-consolacao-jardim-america-sao-paulo-1-quarto-26m2/3bqint,Apartamento,367000,"R. da Consolação, Jardim América",26,1,1,-23.5600355,-46.6671196
834,https://loft.com.br/imovel/apartamento-rua-da-consolacao-jardim-america-sao-paulo-1-quarto-57m2/8i6xv1,Apartamento,742000,"R. da Consolação, Jardim América",57,1,1,-23.5600355,-46.6671196
835,https://loft.com.br/imovel/apartamento-rua-da-consolacao-jardim-america-sao-paulo-1-quarto-26m2/8r3ds1,Apartamento,367000,"R. da Consolação, Jardim América",26,1,1,-23.5600355,-46.6671196
836,https://loft.com.br/imovel/apartamento-rua-da-consolacao-jardim-america-sao-paulo-1-quarto-26m2/aw9opl,Conjugado,367000,"R. da Consolação, Jardim América",26,1,1,-23.5600355,-46.6671196
837,https://loft.com.br/imovel/apartamento-rua-da-consolacao-jardim-america-sao-paulo-1-quarto-26m2/f7e1bt,Conjugado,367000,"R. da Consolação, Jardim América",26,1,1,-23.5600355,-46.6671196
838,https://loft.com.br/imovel/apartamento-alameda-jau-jardim-america-sao-paulo-3-quartos-228m2/1768vfe,Apartamento,2990000,"Alameda Jaú, Jardim América",228,3,2,-23.5621843,-46.6591981
839,https://loft.com.br/imovel/apartamento-rua-da-consolacao-jardim-america-sao-paulo-1-quarto-26m2/15uzy73,Conjugado,367000,"R. da Consolação, Jardim América",26,1,1,-23.5600355,-46.6671196
840,https://loft.com.br/imovel/apartamento-rua-bela-cintra-jardim-america-sao-paulo-4-quartos-221m2/1cs9tr2,Apartamento,3100000,"R. Bela Cintra, Jardim América",221,4,3,-23.5609194,-46.6665796
841,https://loft.com.br/imovel/apartamento-rua-da-consolacao-jardim-america-sao-paulo-1-quarto-26m2/1dklfwh,Conjugado,367000,"R. da Consolação, Jardim América",26,1,1,-23.5600355,-46.6671196
842,https://loft.com.br/imovel/apartamento-alameda-lorena-jardim-america-sao-paulo-2-quartos-74m2/1sawutw,Conjugado,1290000,"Alameda Lorena, Jardim América",74,2,1,-23.5663786,-46.6636685
843,https://loft.com.br/imovel/apartamento-rua-da-consolacao-jardim-america-sao-paulo-1-quarto-26m2/4qracs,Conjugado,367000,"R. da Consolação, Jardim América",26,1,1,-23.5600355,-46.6671196
844,https://loft.com.br/imovel/casa-alameda-ministro-rocha-azevedo-jardim-america-sao-paulo-2-quartos-180m2/14r15vy,Casa,2127000,"Alameda Ministro Rocha Azevedo, Jardim América",180,2,1,-23.56605,-46.66433
845,https://loft.com.br/imovel/apartamento-alameda-jau-jardim-america-sao-paulo-3-quartos-160m2/wt3yhu,Apartamento,3950000,"Alameda Jaú, Jardim América",160,3,3,-23.5605137,-46.6615352
846,https://loft.com.br/imovel/apartamento-rua-padre-joao-manuel-jardim-america-sao-paulo-3-quartos-396m2/ku7nn4,Apartamento,9500000,"R. Padre João Manuel, Jardim América",396,3,6,-23.510046005249023,-46.60343551635742
847,https://loft.com.br/imovel/apartamento-alameda-ministro-rocha-azevedo-jardim-america-sao-paulo-1-quarto-43m2/19uaa0e,Apartamento,498000,"Alameda Ministro Rocha Azevedo, Jardim América",43,1,1,-23.510046005249023,-46.60343551635742
848,https://loft.com.br/imovel/apartamento-alameda-tiete-jardim-america-sao-paulo-2-quartos-95m2/zlzkkp,Apartamento,950000,"Alameda Tietê, Jardim América",95,2,0,-23.5593327,-46.6689026
849,https://loft.com.br/imovel/apartamento-rua-da-consolacao-jardim-america-sao-paulo-2-quartos-160m2/yypu5b,Apartamento,1600000,"R. da Consolação, Jardim América",160,2,1,-23.5628793,-46.6704424
850,https://loft.com.br/imovel/apartamento-avenida-paulista-jardim-america-sao-paulo-1-quarto-27m2/wxpxq4,Conjugado,580000,"Av. Paulista, Jardim América",27,1,1,-23.5580873,-46.6608157
851,https://loft.com.br/imovel/apartamento-alameda-jau-jardim-america-sao-paulo-1-quarto-42m2/wl63z7,Apartamento,550000,"Alameda Jaú, Jardim América",42,1,1,-23.5596585,-46.662663
852,https://loft.com.br/imovel/apartamento-rua-peixoto-gomide-jardim-america-sao-paulo-3-quartos-226m2/s2nk84,Apartamento,7475160,"R. Peixoto Gomide, Jardim América",226,3,4,-23.56465,-46.66082
853,https://loft.com.br/imovel/apartamento-avenida-paulista-jardim-america-sao-paulo-1-quarto-27m2/fqskoa,Conjugado,580000,"Av. Paulista, Jardim América",27,1,1,-23.5580873,-46.6608157
854,https://loft.com.br/imovel/apartamento-alameda-lorena-jardim-america-sao-paulo-5-quartos-750m2/1xcj4y0,Cobertura,16000000,"Alameda Lorena, Jardim América",750,5,2,-23.5671717,-46.6621018
855,https://loft.com.br/imovel/apartamento-rua-oscar-freire-jardim-america-sao-paulo-2-quartos-180m2/1r0c1wz,Apartamento,3500000,"R. Oscar Freire, Jardim América",180,2,2,-23.563613,-46.668275
856,https://loft.com.br/imovel/apartamento-alameda-tiete-jardim-america-sao-paulo-2-quartos-87m2/13i2p8g,Apartamento,1490000,"Alameda Tietê, Jardim América",87,2,1,-23.5622707,-46.6655991
